right,-7.92247861467e+16,-2.47542786959e+17
old,1.07990830268e+17,-2.60977596172e+16
crowd,-1.77401789717e+17,-4.3080278218e+16
people,-2.68197442535e+16,1.64589231515e+16
macabre,-3.15493735097e+17,-8.48911032007e+18
crown,2.51105631456e+17,-6.67072265806e+15
captive,4.60681509453e+16,-1.48824407727e+16
warring,4.90281395264e+16,-1.080864131e+16
bottom,8.34541021873e+16,-6.18423865041e+16
rehearse,2.84543334409e+16,-2.01099845819e+16
fox,4.02609406472e+16,-9.48538446309e+16
witty,1.74796599227e+16,-7.93652734734e+15
foe,-5.97454155694e+16,-1.50857613452e+16
summoned,4.8893095043e+15,-1.7447456962e+16
umi,1.0374186847e+18,-7.68257856293e+17
pinched,5.84619082079e+16,-3.17376058152e+16
yoke,-2.14765752027e+16,-1.83074864157e+17
defensive,7.63711135131e+16,-1.32220626084e+16
losing,3.88277860085e+17,-1.56475177281e+17
memorable,7.99731238161e+16,-3.75818462836e+16
bowing,1.26926501586e+16,-1.72499310362e+16
grievously,7.97111980115e+16,-3.53672810289e+16
o,8.88618059706e+16,-4.72529842338e+16
despair,2.47174539806e+16,-6.5967448296e+14
slightly,-6.98596938823e+16,-2.08739077907e+16
match,2.02026216716e+16,-9.26546709459e+15
lamprey,2.68399783469e+16,-1.35433174387e+18
raised,-4.3583041356e+16,-1.42535198843e+17
watering,-1.39645806946e+17,2.38749466529e+16
tyrell,4.43442101203e+16,-1.05564214066e+17
son,4.06023974708e+16,-1.02445591323e+16
thankful,3.40033456285e+17,7.39724168058e+17
consummated,4.79229030708e+16,-3.38076396231e+16
sow,1.02955523775e+17,-1.3749348823e+16
wrap,1.85962066217e+16,-1.7602643129e+16
despised,1.54286423065e+16,-3.44072753231e+15
fabric,4.1303653811e+16,-2.82739998266e+16
suffice,3.82420955371e+16,-2.53518389636e+16
tame,1.4768787797e+16,-2.91036512903e+16
grasping,3.95635115378e+16,1.18510625987e+15
despises,1.31109853697e+16,-5.19904141243e+16
greatness,-1.07843238261e+15,-1.86168663892e+16
music,1.94100302072e+16,-1.00528748495e+17
thoros,1.06405591415e+16,-4.37459612578e+16
underestimated,-1.39766025822e+18,-2.30071344286e+17
offer,4.17920897486e+16,-2.73999591696e+16
shireen,4.01022344954e+16,-7.2928178244e+15
perfumed,4.00727578556e+17,-2.05729727635e+17
matthos,1.7614176908e+17,-9.15516766608e+16
duel,6.7538136308e+16,-1.42611222199e+16
inside,-1.11947421577e+17,2.63694945514e+17
morning,-1.00370480553e+18,-8.11321968e+15
vanguard,1.10386476522e+17,1.22782098351e+17
pest,-1.21035056119e+18,-1.12656714614e+17
torturing,-3.58914566437e+16,-9.66053292474e+15
smashed,2.42656774957e+16,-1.21430625853e+16
juvenile,-2.39351534065e+17,-7.40229342096e+16
later,-3.42177811404e+17,4.92709473587e+16
proved,9.38702950979e+16,-2.15496163234e+16
arwyen,1.11928680785e+17,-6.82397633048e+16
tournament,4.60665567883e+17,-2.61586157874e+17
proven,1.50868194128e+17,1.08650821482e+17
meros,-1.34746238432e+17,-5.04002617408e+16
soothe,-1.77232996975e+17,3.26473499465e+17
exist,6.22024125236e+17,-2.48025589992e+17
accounting,8.08436255938e+16,-1.22596995674e+16
floor,-2.74536761949e+16,-9.70822816394e+16
actor,4.23233745301e+17,-2.27554130968e+17
uttered,6.58235508528e+16,-2.89722751848e+16
flood,1.37750003782e+17,-1.62991573189e+16
underfed,4.65304166684e+14,-6.03181506796e+15
role,2.08427668019e+17,-2.69440423801e+16
ambitious,-4.32836833371e+15,-3.02195776121e+12
smell,2.88948113651e+16,-4.31589886322e+16
roll,-7.71225503541e+17,-6.47154067984e+17
intend,3.270406817e+17,-1.08281789357e+17
corbray,1.61359474894e+16,-2.30538481906e+16
ointment,-1.47949819542e+17,2.51512169927e+17
scream,2.45635497857e+16,1.29330122491e+15
acquaintance,-3.49945187399e+15,-5.64258175767e+16
giantsbane,7.11920201585e+16,-8.31111031469e+16
cleaver,9.79842144918e+15,1.37828066791e+16
daugters,-5.52980080367e+15,3.28382807737e+16
warn,1.8579488708e+17,-1.77094241687e+17
pycelle,4.37316016309e+16,-6.03512775531e+16
sniffed,5.95891227828e+16,-5.79873116131e+16
quandary,-1.1622131875e+17,-2.10717290121e+15
time,-1.47903581209e+17,1.21067452869e+17
push,-1.05488050126e+16,-6.92358343501e+16
someplace,1.91467347427e+16,-1.19110621771e+17
dotes,7.63554104921e+16,-4.23695881412e+15
gown,6.07492597391e+16,-2.355690347e+16
chain,2.85396194327e+17,-2.33136357406e+17
whoever,7.12377714664e+16,-2.88849482264e+16
warg,4.94327484195e+17,-7.5423042372e+16
chair,-2.75783684602e+16,-7.15525925485e+15
midst,8.11620317453e+15,-2.82328903155e+16
quartered,5.69632395376e+17,4.24198430521e+17
lothar,9.77099565648e+16,-3.71007495572e+16
choice,3.30527584148e+17,-1.70122420932e+17
mourn,3.44906706969e+17,-3.99112580598e+17
locked,9.49936876645e+16,-1.74361875045e+15
exact,7.76461008031e+15,-1.06857186185e+16
minute,4.29500104541e+16,6.89391407266e+16
tear,1.82639859231e+16,-2.03078597881e+16
teat,-5.81028713022e+18,2.65314358531e+19
pea,6.25628074968e+16,-1.00905711522e+17
leave,4.97235731421e+17,-6.35855867979e+17
settle,6.20661664588e+17,-1.01967348898e+18
stockade,9.83738727943e+16,2.77915473486e+15
team,-1.92372648559e+14,-6.96616364826e+15
bonfire,8.35742676122e+16,-4.54086342883e+16
accomplishment,1.22640327671e+17,-4.27936369804e+16
sigh,1.15237597454e+17,2.38389743009e+16
sign,-5.99387802775e+16,-1.33477873708e+17
chopping,4.56824918274e+16,-3.8661476911e+16
catelyn,7.37136764409e+16,-4.16069660593e+16
melt,3.27246682695e+17,-3.49730648465e+16
current,1.95227963774e+16,-8.68484779739e+16
axel,2.46011256025e+17,-2.78782354189e+17
falling,6.68300016827e+15,-3.85277527975e+16
crashing,5.47273338014e+16,-1.79667567837e+17
badge,3.74235358488e+16,-6.87167958452e+16
ramming,7.37753866911e+16,6.91150348566e+15
funeral,-6.09827258712e+16,-6.56293987488e+16
understanding,-1.35442939072e+17,-1.87871757282e+16
contemplate,-6.65562325914e+15,-2.51059670669e+17
address,5.482277753e+15,-1.79130193323e+16
alone,-2.81815412981e+16,-2.22758601646e+16
along,1.04047366741e+17,-1.53188618792e+16
crumbles,1.03761652025e+18,-1.05640307776e+17
summerwine,1.92069478576e+17,-7.64467372955e+16
brilliant,3.78363624552e+16,-3.71506218107e+16
studied,1.03671079453e+17,-2.95393490173e+16
wherever,2.59430377299e+16,-3.73276907402e+16
commonly,1.77720196053e+14,-2.95790866722e+15
accomplished,1.52991615015e+17,-1.10217756653e+17
greizhen,7.51393990138e+15,-5.87102592615e+15
reclaim,5.03901487965e+16,-5.90814233883e+16
nowhere,5.03108931178e+16,-1.48969050569e+16
love,1.41582066428e+17,-7.0660114177e+16
prefer,1.14183760364e+17,-3.52878776534e+16
logical,1.02518076045e+17,-2.6623653123e+16
bloody,7.90777496325e+16,-6.79012683341e+16
marvelous,1.06079575304e+16,-5.34004970282e+16
betraying,9.22225144111e+16,-6.66190180754e+16
sky,2.07172577662e+16,-5.88627446363e+16
capsized,4.38935299468e+16,-4.85796331741e+16
working,-2.2266437109e+16,-1.47841428765e+17
angry,5.26203199778e+16,-1.1265603234e+17
blackwater,-4.55474987156e+16,-2.69065841448e+17
cockfighting,-6.7944025376e+16,-5.7389040274e+16
wondering,1.19979669365e+17,-5.5002575657e+16
halfbrother,2.29433801976e+16,-1.19014060769e+16
wicked,2.12823727091e+17,-1.92274308633e+17
introducing,2.04685608161e+16,-1.25365921463e+16
guardsman,4.75580793001e+16,-1.48101638962e+17
afford,7.65763932136e+16,-1.72999521263e+16
xaros,1.013175063e+17,-5.85787208159e+16
marbled,-2.27070477316e+16,-1.23151624057e+16
everywhere,3.83734857585e+15,-5.90919363073e+16
virtue,-1.0081573088e+17,-2.21824053679e+17
behalf,-2.41537065069e+16,-4.09695273094e+16
honey,-3.78523579502e+17,-1.12739166206e+17
valued,7.6952572404e+15,-1.101520853e+15
anything,9.30303968339e+15,-2.54449317267e+16
originally,4.57706940534e+16,-3.03763737467e+16
pretend,7.06723566185e+15,-4.37756210101e+16
privy,1.27285769232e+16,-1.18487606728e+15
believer,2.4989435073e+16,-2.0403300219e+16
impasse,1.02559367234e+17,-5.75370351665e+16
believed,7.31226542e+16,-6.80489369199e+16
admired,4.96249543849e+15,-1.03323799871e+16
locke,2.14080831384e+17,3.51952292688e+16
unconsummated,-6.69528528749e+16,-7.81677364848e+16
unveiled,7.82296089003e+16,8.00784441837e+15
allowed,5.78360111828e+16,1.74574339562e+16
offense,2.54024701022e+17,1.47787324739e+17
stole,3.16266984575e+16,-2.565300469e+16
evidently,3.62474125061e+16,-6.1876514782e+16
listens,1.20296085464e+17,6.67810048762e+16
winter,2.64465599907e+16,1.67830213933e+14
divided,9.90127955107e+16,-2.56464890367e+16
thanking,1.27748598155e+17,-4.50149117757e+16
immune,-8.74191328588e+15,-8.30650213111e+15
loathe,1.3167457864e+16,-1.43656745712e+16
encampment,1.94131703195e+16,7.22316911864e+14
provincial,1.80937500821e+17,-2.68882572702e+17
spot,3.2484263803e+16,-5.02549881671e+16
suck,4.46295787792e+16,3.4978280179e+15
dove,2.18342365613e+16,-6.96085191191e+15
stress,3.86676068283e+16,-4.05295037665e+16
natural,3.11722922496e+16,4.63467882536e+16
blackfish,2.75696979096e+17,-9.81865980959e+16
st,2.12004468505e+17,-1.87183652659e+17
swollen,4.5955721173e+16,-2.14321048554e+16
truce,-1.04595507849e+17,-2.11911687162e+17
pulled,3.05025254202e+16,-6.55219150868e+16
drunken,-9.55218758789e+16,-1.68036731785e+16
footstep,4.6634187849e+16,-4.30981106632e+16
unacceptable,-4.84225265449e+17,-8.51697341447e+17
damage,-6.74781701905e+15,-4.73666743284e+16
course,8.91686783932e+16,-1.46709819214e+17
yearn,5.61084953165e+16,-2.68100257478e+16
mishear,5.93063568141e+17,-2.34131005053e+17
lovelier,2.10053183184e+17,-4.95578637281e+16
tendency,6.77859151579e+16,-4.10689970194e+16
tore,1.18563669149e+17,-3.4845103688e+16
milked,4.10938529133e+17,-6.13651559709e+17
torn,2.76912168475e+16,-1.74883248906e+16
stupidity,3.32791269408e+16,-3.20063699404e+16
aerion,1.04354456383e+17,-3.24728650234e+16
celebrate,-3.79523706288e+16,-3.33182515638e+16
troubled,-1.78026903232e+17,-3.59301757389e+16
deviant,-1.0734514437e+17,-2.25893237713e+17
chaining,-1.79633776514e+16,-1.16084234852e+16
smarter,2.3383838547e+16,2.31665620108e+16
arriving,3.38095163458e+16,-2.07154787317e+16
reckoning,3.17999324623e+17,-1.2822752954e+17
shhh,-2.01080918234e+19,8.21895024318e+18
maintaining,3.88255391611e+16,-5.06721850511e+16
matched,-1.08706260264e+17,2.225072714e+16
freya,1.75224137906e+17,-1.71409748955e+16
appropriate,-1.96318000178e+18,1.50338065226e+16
